a adir peso a	نزن ، سنگيني ، سنگ وزنه ، چيز سنگين ، سنگين کردن ، بار کردن
anhelo	ميل داشتن ، ارزو کردن ، ميل ، ارزو ، کام ، خواستن ، خواسته ، اشتياق ، ارزوي زياد ، ميل وافر ، ويار ، هوس
aniado	دختروار
anidar	اشيانه ، لا نه ، اشيانه اي کردن ، اشيان گرفتن ، لا نه کردن ، اسودن ، در اغوش کسي خوابيدن
anillo	حلقه ، زنگ زدن ، احاطه کردن
anim lculo	جانور کوچک ، حيوانک
animaci	جان بخشي ، انگيزش ، تحريک ، سرزندگي ، شلوغي ، هايهو ، جنبش ، تقلا ، کوشش ، شلوغ کردن ، تقلا ياکشمکش کردن ، تشويق ، دلگرمي
animado	باروح ، سرزنده ، مشغول ، اشغال
animal	جانور ، حيوان ، حيواني ، جانوري ، مربوط به روح و جان يا اراده ، حس و حرکت ، چهارپا ، حيوان ، جانور
animal domstico	حيوان اهلي منزل ، دست اموز ، عزيز ، سوگلي ، معشوقه ، نوازش کردن ، بناز پروردن
animal mimado	حيوان اهلي منزل ، دست اموز ، عزيز ، سوگلي ، معشوقه ، نوازش کردن ، بناز پروردن
animar	برانگيختن ، جرات دادن ، تربيت کردن ، تشويق (به عمل بد) کردن ، معاونت کردن(درجرم) ، تشويق ، تقويت ، ترغيب (به کار بد) ، سرزنده ، باروح ، جاندار ، روح دادن ، زندگي بخشيدن ، تحريک و تشجيع کردن ، جان دادن به ، خوشي ، فريادوهلهله افرين ، هورا ، دلخوشي دادن ، تشويق کردن ، هلهله کردن ، تشويق کردن ، دلگرم کردن ، تشجيح کردن ، تقويت کردن ، پيش بردن ، پروردن ، باد بزن ، تماشاچي ورزش دوست ، باد زدن ، وزيدن بر ، دل دادن ، جرات دادن ، تشجيع کردن ، چالا ک شدن ، زنده شدن ، چابک شدن ، با روح شدن
animarse	سرزنده ، باروح ، جاندار ، روح دادن ، زندگي بخشيدن ، تحريک و تشجيع کردن ، جان دادن به
animosidad	دشمني ، عداوت ، شهامت ، جسارت ، کينه
aniquilacin	نابودي
aniquilar	نابود کردن ، از بين بردن ، خنثي نمودن
anisado	عرق باديان
aniversario	سوگواري ساليانه ، جشن ساليانه عروسي ، مجلس يادبود يا جشن ساليانه ، جشن يادگاري ، جشن ، روز شادي ، روز ازادي ، سال ويژه ، سالگرد
anlisis	تحليل ، کاوش
anmalo	گمراه ، منحرف ، بيراه ، نابجا ، کجراه ، غير عادي ، خارج از رسم ، بيمورد ، مغاير ، متناقض ، بي شباهت ، غير متشابه
anmico	کم خون ، ضعيف
ano	مقعد ، بن ، نشين ، سوراخ کون
anochecer	تاريک وروشن ، هواي گرگ وميش ، هنگام غروب ، تاريک نمودن ، غروب ، سرشب ، شب هنگام ، شبانگاه
anomal a	خلا ف قاعده ، غير متعارف ، بي ترتيب
anonadar	نابود کردن ، از بين بردن ، خنثي نمودن ، خراب کردن ، ويران کردن ، نابود ساختن ، تباه کردن
anonchecer	تاريک وروشن ، هواي گرگ وميش ، هنگام غروب ، تاريک نمودن ، تاريک روشن ، هواي گرگ وميش ، شفق
anonimato	گمنامي ، بينامي
anormal	غير عادي ، ناهنجار
anormalidad	نابه هنجاري ، بي قاعدگي ، وضع غير عادي ، خاصيت غيرطبيعي
anormalmente	نابه هنجاري ، بي قاعدگي ، وضع غير عادي ، خاصيت غيرطبيعي
anotacin	حاشيه نويسي ، ثبت ، فقره ، قلم ، دخول ، مدخل ، ادخال ، نشان گذاري ، ياداشت ، تبصره ، توجه کردن ، ذکر کردن
anotar	حاشيه نوشتن ، خرده ، ذره ، نقطه ، با شتاب نوشتن  ، ياداشت ، تبصره ، توجه کردن ، ذکر کردن ، نقل کردن ، مظنه دادن ، نشان نقل قول ، مدرک ، سابقه ، ضبط کردن ، ثبت کردن
anrquico	هرج و مرج ، مربوط به اشفتگي اوضاع
ansiedad	ارنگ ، تشويش ، دل واپسي ، اضطراب ، انديشه ، اشتياق ، نگراني
ansiosamente	بطورنگران ، مشتاقانه
ansioso	دلواپس ، ارزومند ، مشتاق ، انديشناک ، بيم ناک ، حريص ، ازمند ، مشتاق ، ارزومند ، متمايل ، مشتاق ، ذيعلا قه ، ترد و شکننده ، ناراحت ، مضطرب ، پريشان خيال ، بي ارام
ant poda	مربوط به ساکنين ينگي دنيا ، واقع در طرف مقابل زمين ، مستقيما ، مخالف ، متقاطر ، روبرو ، مقابل ، ضد ، وارونه ، از روبرو ، عکس قضيه
antagico	مخالفت اميز ، خصومت اميز ، رقابت اميز
antagonico	مخالفت اميز ، خصومت اميز ، رقابت اميز
antagonismo	مخالفت ، خصومت ، هم اوري ، اصل مخالف
antagonista	هم اورد ، مخالف ، ضد ، رقيب ، دشمن
antao	در زماني بسياردور ، در گذشته ، در قديم
antartico	مربوط به قطب جنوب ، قطب جنوبي ، قطب جنوب
antdoto	ترياق ، پادزهر ، ضد سم ، پازهر
ante	بالا بردن ، نشان دادن ، توپ زدن.(.پرعف- انتع) :پيشوندي است بمعني -پيش -و -قبل از- و -درجلو.-  ، چرم جير ، پارچه جير ، چرم مخمل نما
antebrazo	ساعد ، بازو ، از پيش مسلح کردن ، قبلا اماده کردن
antec mara	اطاق کفش کن ، پيش اطاقي
antecamara	اطاق کفش کن ، پيش اطاقي ، اطاق انتظار ، کفش کن
antecedente	مقدم ، پيشين
antecedentes	زمينه ، نهانگاه ، سابقه
antediluviano	وابسته به پيش از طوفان ، پيش از طوفان نوح ، ادم کهن سال ، ادم کهنه پرست
antena	انتن هوايي راديو ، هوايي ، شاخک ، موج گير ، انتن
antenatal	مربوط به قبل از تولد ، قبل از ولا دتي
antepasado	نيا(جمع نياکان) ، جد ، اجداد ، نيا(نياکان) ، جد (اجداد) ، سلف ، 
antepecho	قسمت افقي لبه پنجره ، طاقچه پنجره
anteproyecto	نوعي چاپ عکاسي که زمينه ان ابي ونقش ان سفيد است ، چاپ اوزاليدکه براي کپيه نقشه ورسم هاي فني بکار ميرود ، برنامه کار
antera	بساک
anterior	جلو(ي) ، قدامي ، تشکيل دهنده ، قالب گير ، پيشين ، سابق ، جلوي ، قبل ، در جلو ، قبلي ، اولي ، قبلي ، از پيش
anterior a	جلو(ي) ، قدامي
anteriormente	پيشتر ، قبلا
antes	پيش از ، قبل از ، پيش ، جلو ، پيش روي ، درحضور ، قبل ، پيش از ، پيشتر ، پيش انکه ، اولا ، درمرحله اول ، پيشتر ، قبلا
antes	پيش از ، قبل از ، پيش ، جلو ، پيش روي ، درحضور ، قبل ، پيش از ، پيشتر ، پيش انکه ، بدست ، بتوسط ، با ، بوسيله ، از ، بواسطه ، پهلوي ، نزديک,کنار ، از نزديک ، ازپهلوي ، ازکنار ، درکنار ، از پهلو ، محل سکني ، فرعي ، درجه دوم ، تا ، تااينکه ، وقتي که ، تا وقتي که
antesala	اطاق کفش کن ، پيش اطاقي ، اطاق انتظار ، کفش کن ، لميدن ، لم دادن ، محل استراحت ولم دادن ، اطاق استراحت ، سالن استراحت ، صندلي راحتي ، تن اسايي ، وقت گذراني به بطالت
antiacido	دواي ضد ترشي معده ، ضد اسيد معده
antibi tico	پادزي ، مانع ايجاد لطمه بزندگي ، جلوگيري کننده از صدمه به حيات ، مربوط به انتي انتي بيوزيس ، ماده اي که از بعضي موجودات ذره بيني بدست ميايد و باعث کشتن ميکربهاي ديگر ميشود
antibiotico	پادزي ، مانع ايجاد لطمه بزندگي ، جلوگيري کننده از صدمه به حيات ، مربوط به انتي انتي بيوزيس ، ماده اي که از بعضي موجودات ذره بيني بدست ميايد و باعث کشتن ميکربهاي ديگر ميشود
anticido	دواي ضد ترشي معده ، ضد اسيد معده
anticipacin	پيش انديشيده ، عمدي
anticipar	جلو رفتن ، جلو بردن ، پيشرفت ، مساعده ، پيش بيني کردن ، انتظار داشتن ، پيشدستي کردن ، جلوانداختن ، پيش گرفتن بر ، سبقت جستن بر
anticiparse	پيش بيني کردن ، انتظار داشتن ، پيشدستي کردن ، جلوانداختن ، پيش گرفتن بر ، سبقت جستن بر
anticiparse a	پيش بيني کردن ، انتظار داشتن ، پيشدستي کردن ، جلوانداختن ، پيش گرفتن بر ، سبقت جستن بر
anticipo	جلو رفتن ، جلو بردن ، پيشرفت ، مساعده ، پيش بيني ، انتظار ، سبقت ، وقوع قبل از موعد مقرر ، پيشدستي
anticoagulante	پادبند ، مانع انعقاد خون ، داروي ضد انعقاد خون
anticonceptivo	وسيله جلوگيري از ابستني
anticongelante	ماده ء ضد يخ ، ضد يخ
anticuado	باستاني ، ديرينه ، قديمي ، کهن ، کهنه ، پير ، کهنه ، منسوخ ، متروک ، قديمي ، کهنه ، منسوخ ، خيلي ظريف ، از روي مهارت ، عجيب و جالب
anticuario	باستاني ، وابسته بقديم ، عتيقه شناس
anticuerpo	پادتن
antig edad	کهنه ، عتيقه ، باستاني ، عهد عتيق ، روزگار باستان ، قدمت
antigualla	کهنه ، عتيقه ، باستاني
antiguo	باستاني ، ديرينه ، قديمي ، کهن ، کهنه ، پير ، کهنه ، عتيقه ، باستاني ، سابقا ، قبلا ، تشکيل دهنده ، قالب گير ، پيشين ، سابق ، جلوي ، قبل ، در جلو
antihistamina	موادي که براي درمان حساسيت بکار رفته و باعث خنثي کردن اثر هيستامين دربافت ها مي شوند
antilope	بزکوهي
antipat a	احساس مخالف ، ناسازگاري ، انزجار ، دوست نداشتن ، بيزار بودن ، مورد تنفر واقع شدن
antiptico	کثيف ، نامطبوع ، زننده ، تند و زننده ، کريه ، نامطبوع ، ناگوار ، ناخوش ايند
antisocial	مخالف اصول اجتماعي ، مخالف اجتماع ، مخل اجتماع ، دشمن جامعه
antisptico	دواي ضد عفوني ، گندزدا ، ضدعفوني ، تميز و پاکيزه ، مشخص ، پلشت بر ، جداگانه ، پادگند
antitanque	ضد تانک
antlope	بزکوهي
antnimo	کلمه ء متضاد ، ضد و نقيض ، متضاد
antojarse	خيال ، وهم ، تصور ، قوه مخيله ، هوس ، تجملي ، تفنني ، علا قه داشتن به ، تصور کردن
antojo	مد زودگذر ، هوس ، هوس ، هوي و هوس ، تلون مزاج ، وسواس ، خيال ، وهم ، تغيير ناگهاني
antolog a	گلچين ادبي ، منتخبات نظم و نثر ، جنگ
antologia	گلچين ادبي ، منتخبات نظم و نثر ، جنگ
antologista	جنگ نگار ، متخصص و متبحر در گلچين قطعات ادبي
